#EXP	Sun Feb 13 17:15:53 2000		
X	Y	TIME	CLICK
492	67	73.2	0
489	67	73.3	0
492	73	73.4	0
497	74	73.5	0
514	78	73.6	0
515	80	73.7	0
468	70	73.8	0
425	69	73.9	0
382	67	74	0
330	64	74.1	0
294	63	74.2	0
260	57	74.3	0
232	48	74.4	0
209	40	74.5	0
190	34	74.6	0
163	30	74.7	0
129	27	74.8	0
105	27	74.9	0
115	29	75	0
138	58	75.1	0
133	80	75.2	0
133	82	75.3	0
147	118	75.4	0
170	179	75.5	0
163	228	75.6	0
138	262	75.7	0
107	297	75.8	0
84	348	75.9	0
99	384	76	0
94	414	76.1	0
82	440	76.2	0
89	450	76.3	0
99	450	76.4	0
100	450	76.5	0
102	453	76.6	0
104	455	76.7	0
106	459	76.8	0
106	459	76.9	0
106	459	77	0
106	459	77.1	0
106	459	77.2	0
106	459	77.3	0
106	459	77.4	0
106	459	77.5	0
106	459	77.6	0
106	459	77.7	0
106	459	77.8	0
105	459	77.9	0
105	459	78	0
105	458	78.1	0
105	458	78.2	0
105	458	78.3	0
105	458	78.4	0
105	458	78.5	0
105	458	78.6	0
104	458	78.7	0
104	458	78.8	0
104	458	78.9	0
104	458	79	0
104	458	79.1	0
104	458	79.2	0
104	458	79.3	0
104	458	79.4	0
104	457	79.5	0
103	455	79.6	0
102	454	79.7	0
102	454	79.8	0
102	453	79.9	0
101	453	80	0
101	452	80.1	0
101	451	80.2	0
101	451	80.3	0
100	451	80.4	0
100	450	80.5	0
100	450	80.6	0
100	450	80.7	0
100	449	80.8	0
99	448	80.9	0
99	448	81	0
99	448	81.1	0
99	448	81.2	0
99	447	81.3	0
97	444	81.4	0
97	443	81.5	0
97	443	81.6	0
96	442	81.7	0
96	442	81.8	0
96	440	81.9	0
95	439	82	0
94	436	82.1	0
93	435	82.2	0
92	434	82.3	0
92	432	82.4	0
91	432	82.5	0
91	432	82.6	0
91	432	82.7	0
91	432	82.8	0
91	432	82.9	0
91	432	83	0
91	432	83.1	0
91	432	83.2	0
91	432	83.3	0
91	432	83.4	0
91	432	83.5	0
91	432	83.6	0
91	432	83.7	0
91	432	83.8	0
91	432	83.9	0
91	432	84	0
91	432	84.1	0
91	432	84.2	0
91	432	84.3	0
91	432	84.4	0
91	432	84.5	0
91	432	84.6	0
91	432	84.7	0
91	432	84.8	0
91	432	84.9	0
91	432	85	0
91	432	85.1	0
91	432	85.2	0
91	432	85.3	0
91	432	85.4	0
91	432	85.5	0
91	432	85.6	0
91	432	85.7	0
91	432	85.8	0
91	432	85.9	0
91	432	86	0
91	432	86.1	0
91	432	86.2	0
91	432	86.3	0
91	432	86.4	0
91	432	86.5	0
91	432	86.6	0
91	432	86.7	0
91	432	86.8	0
91	432	86.9	0
91	432	87	0
91	432	87.1	0
91	432	87.2	0
91	432	87.3	0
91	432	87.4	0
92	430	87.5	0
92	427	87.6	0
92	427	87.7	0
92	427	87.8	0
92	427	87.9	0
91	428	88	0
91	429	88.1	0
90	430	88.2	0
90	430	88.3	0
90	430	88.4	0
90	430	88.5	0
90	430	88.6	0
89	430	88.7	0
89	430	88.8	0
89	430	88.9	0
89	430	89	0
89	430	89.1	0
89	430	89.2	0
89	430	89.3	0
89	430	89.4	0
89	430	89.5	0
89	430	89.6	0
89	430	89.7	0
89	430	89.8	0
89	430	89.9	0
89	430	90	0
89	430	90.1	0
89	430	90.2	0
89	430	90.3	0
93	421	90.4	0
111	400	90.5	0
135	369	90.6	0
206	297	90.7	0
229	237	90.8	0
254	208	90.9	0
278	192	91	0
312	190	91.1	0
347	217	91.2	0
358	236	91.3	0
368	249	91.4	0
386	250	91.5	0
394	251	91.6	0
396	250	91.7	0
390	246	91.8	0
382	240	91.9	0
385	245	92	0
407	260	92.1	0
420	266	92.2	0
417	269	92.3	0
400	280	92.4	0
366	291	92.5	0
357	295	92.6	0
357	293	92.7	0
360	280	92.8	0
341	258	92.9	0
341	258	93	0
354	258	93.1	0
368	254	93.2	0
373	249	93.3	0
383	235	93.4	0
389	225	93.5	0
392	219	93.6	0
384	217	93.7	0
372	237	93.8	0
399	245	93.9	0
410	247	94	0
420	252	94.1	0
401	262	94.2	0
378	275	94.3	0
379	272	94.4	0
380	263	94.5	0
384	247	94.6	0
384	239	94.7	0
371	235	94.8	0
360	235	94.9	0
361	241	95	0
366	249	95.1	0
367	258	95.2	0
371	258	95.3	0
401	258	95.4	0
422	257	95.5	0
410	258	95.6	0
409	267	95.7	0
396	271	95.8	0
379	270	95.9	0
372	267	96	0
364	259	96.1	0
357	252	96.2	0
343	242	96.3	0
335	238	96.4	0
312	227	96.5	0
288	212	96.6	0
271	203	96.7	0
256	201	96.8	0
236	206	96.9	0
227	217	97	0
240	234	97.1	0
278	250	97.2	0
315	258	97.3	0
343	266	97.4	0
389	268	97.5	0
400	268	97.6	0
414	265	97.7	0
415	256	97.8	0
415	252	97.9	0
406	246	98	0
395	244	98.1	0
382	252	98.2	0
365	261	98.3	0
356	264	98.4	0
346	266	98.5	0
339	261	98.6	0
321	243	98.7	0
300	231	98.8	0
289	228	98.9	0
277	228	99	0
258	220	99.1	0
249	215	99.2	0
242	213	99.3	0
232	212	99.4	0
237	199	99.5	0
240	189	99.6	0
246	182	99.7	0
257	171	99.8	0
269	162	99.9	0
280	158	100	0
286	155	100.1	0
295	150	100.2	0
295	149	100.3	0
295	149	100.4	0
300	150	100.5	0
302	151	100.6	0
300	163	100.7	0
300	168	100.8	0
329	184	100.9	0
354	193	101	0
367	213	101.1	0
370	229	101.2	0
382	240	101.3	0
394	244	101.4	0
394	244	101.5	0
368	232	101.6	0
357	226	101.7	0
344	220	101.8	0
331	214	101.9	0
319	208	102	0
307	203	102.1	0
296	199	102.2	0
291	196	102.3	0
281	193	102.4	0
273	192	102.5	0
269	191	102.6	0
264	190	102.7	0
255	190	102.8	0
251	191	102.9	0
247	193	103	0
234	205	103.1	0
230	211	103.2	0
225	215	103.3	0
223	218	103.4	0
214	223	103.5	0
213	225	103.6	0
213	225	103.7	0
213	225	103.8	0
215	226	103.9	0
220	228	104	0
229	228	104.1	0
236	229	104.2	0
244	230	104.3	0
253	231	104.4	0
258	231	104.5	0
261	232	104.6	0
265	233	104.7	0
268	234	104.8	0
270	235	104.9	0
270	235	105	0
270	235	105.1	0
270	235	105.2	0
270	235	105.3	0
270	235	105.4	0
270	235	105.5	0
270	235	105.6	0
270	235	105.7	0
270	235	105.8	0
270	235	105.9	0
270	235	106	0
270	235	106.1	0
270	235	106.2	0
270	235	106.3	0
270	235	106.4	0
270	235	106.5	0
270	235	106.6	0
270	235	106.7	0
270	235	106.8	0
270	235	106.9	0
270	235	107	0
270	235	107.1	0
270	235	107.2	0
270	235	107.3	0
270	235	107.4	0
270	235	107.5	0
270	235	107.6	0
270	235	107.7	0
270	235	107.8	0
270	235	107.9	0
270	235	108	0
270	235	108.1	0
270	235	108.2	0
270	235	108.3	0
270	235	108.4	0
270	235	108.5	0
270	235	108.6	0
270	235	108.7	0
270	235	108.8	0
270	235	108.9	0
270	235	109	0
270	235	109.1	0
270	235	109.2	0
270	235	109.3	0
270	235	109.4	0
270	235	109.5	0
270	235	109.6	0
270	234	109.7	0
270	234	109.8	0
270	234	109.9	0
270	234	110	0
270	233	110.1	0
270	233	110.2	0
270	233	110.3	0
270	233	110.4	0
270	233	110.5	0
270	233	110.6	0
270	233	110.7	0
270	233	110.8	0
270	233	110.9	0
270	233	111	0
270	233	111.1	0
270	233	111.2	0
270	233	111.3	0
270	233	111.4	0
270	233	111.5	0
270	233	111.6	0
270	233	111.7	0
270	233	111.8	0
270	233	111.9	0
270	233	112	0
270	233	112.1	0
270	233	112.2	0
270	233	112.3	0
270	233	112.4	0
270	233	112.5	0
270	233	112.6	0
270	233	112.7	0
270	233	112.8	0
270	233	112.9	0
270	233	113	0
270	233	113.1	0
270	233	113.2	0
270	233	113.3	0
270	233	113.4	0
270	233	113.5	0
270	233	113.6	0
270	233	113.7	0
270	233	113.8	0
270	233	113.9	0
270	233	114	0
270	233	114.1	0
270	233	114.2	0
270	233	114.3	0
270	233	114.4	0
270	233	114.5	0
270	233	114.6	0
270	233	114.7	0
270	233	114.8	0
270	233	114.9	0
270	233	115	0
270	233	115.1	0
270	233	115.2	0
270	233	115.3	0
270	233	115.4	0
270	233	115.5	0
270	233	115.6	0
270	233	115.7	0
270	233	115.8	0
270	233	115.9	0
270	233	116	0
