#EXP	Sun Feb 27 19:55:01 2000		
X	Y	TIME	CLICK
346	473	32.2	0
347	474	32.3	0
365	474	32.4	0
395	470	32.5	0
400	457	32.6	0
407	425	32.7	0
398	395	32.8	0
398	367	32.9	0
407	341	33	0
422	323	33.1	0
448	305	33.2	0
463	295	33.3	0
491	279	33.4	0
506	267	33.5	0
512	264	33.6	0
514	263	33.7	0
516	261	33.8	0
517	260	33.9	0
517	259	34	0
517	259	34.1	0
525	259	34.2	0
533	260	34.3	0
563	266	34.4	0
595	272	34.5	0
612	286	34.6	0
627	342	34.7	0
626	444	34.8	0
596	504	34.9	0
570	506	35	0
546	506	35.1	0
510	507	35.2	0
454	525	35.3	0
436	527	35.4	0
431	528	35.5	0
419	529	35.6	0
397	531	35.7	0
384	531	35.8	0
376	530	35.9	0
373	527	36	0
349	512	36.1	0
346	507	36.2	0
341	502	36.3	0
317	482	36.4	0
307	458	36.5	0
306	440	36.6	0
306	430	36.7	0
303	406	36.8	0
302	388	36.9	0
302	374	37	0
302	373	37.1	0
302	373	37.2	0
302	373	37.3	0
302	373	37.4	0
303	373	37.5	0
313	373	37.6	0
355	375	37.7	0
437	361	37.8	0
473	331	37.9	0
479	309	38	0
481	306	38.1	0
481	308	38.2	0
482	317	38.3	0
487	317	38.4	0
498	317	38.5	0
528	317	38.6	0
556	321	38.7	0
559	325	38.8	0
559	355	38.9	0
559	383	39	0
556	399	39.1	0
549	403	39.2	0
532	423	39.3	0
520	431	39.4	0
496	435	39.5	0
476	435	39.6	0
461	433	39.7	0
458	428	39.8	0
456	420	39.9	0
455	414	40	0
449	406	40.1	0
446	395	40.2	0
443	381	40.3	0
443	376	40.4	0
442	372	40.5	0
441	352	40.6	0
441	338	40.7	0
441	320	40.8	0
444	308	40.9	0
444	306	41	0
444	306	41.1	0
444	306	41.2	0
446	305	41.3	0
448	303	41.4	0
450	301	41.5	0
451	299	41.6	0
455	293	41.7	0
456	289	41.8	0
457	287	41.9	0
458	285	42	0
459	284	42.1	0
461	283	42.2	0
462	282	42.3	0
464	281	42.4	0
465	281	42.5	0
466	280	42.6	0
468	279	42.7	0
469	278	42.8	0
472	276	42.9	0
482	273	43	0
487	269	43.1	0
490	264	43.2	0
492	262	43.3	0
497	257	43.4	0
499	254	43.5	0
504	244	43.6	0
509	233	43.7	0
511	231	43.8	0
516	228	43.9	0
523	227	44	0
539	226	44.1	0
556	225	44.2	0
558	225	44.3	0
558	225	44.4	0
558	225	44.5	0
558	225	44.6	0
558	226	44.7	0
558	228	44.8	0
558	231	44.9	0
558	233	45	0
558	249	45.1	0
558	263	45.2	0
558	287	45.3	0
558	290	45.4	0
558	290	45.5	0
574	290	45.6	0
584	292	45.7	0
584	293	45.8	0
585	301	45.9	0
591	329	46	0
593	359	46.1	0
593	389	46.2	0
592	393	46.3	0
590	395	46.4	0
586	401	46.5	0
581	408	46.6	0
576	418	46.7	0
565	438	46.8	0
547	458	46.9	0
529	469	47	0
515	472	47.1	0
493	474	47.2	0
477	475	47.3	0
451	475	47.4	0
427	472	47.5	0
423	470	47.6	0
420	460	47.7	0
415	454	47.8	0
398	433	47.9	0
385	415	48	0
381	403	48.1	0
381	389	48.2	0
381	359	48.3	0
385	329	48.4	0
393	301	48.5	0
405	281	48.6	0
411	276	48.7	0
416	274	48.8	0
426	271	48.9	0
442	265	49	0
462	260	49.1	0
468	257	49.2	0
471	256	49.3	0
473	256	49.4	0
480	256	49.5	0
483	257	49.6	0
491	258	49.7	0
502	258	49.8	0
504	259	49.9	0
526	277	50	0
531	280	50.1	0
531	280	50.2	0
555	289	50.3	0
572	297	50.4	0
580	300	50.5	0
581	306	50.6	0
581	316	50.7	0
581	328	50.8	0
581	344	50.9	0
581	352	51	0
582	378	51.1	0
584	390	51.2	0
585	412	51.3	0
585	415	51.4	0
586	425	51.5	0
586	430	51.6	0
586	434	51.7	0
581	439	51.8	0
576	449	51.9	0
568	462	52	0
562	468	52.1	0
557	471	52.2	0
553	474	52.3	0
551	475	52.4	0
548	476	52.5	0
546	476	52.6	0
540	477	52.7	0
535	477	52.8	0
534	477	52.9	0
530	477	53	0
527	477	53.1	0
524	477	53.2	0
521	477	53.3	0
519	477	53.4	0
519	477	53.5	0
519	477	53.6	0
519	477	53.7	0
519	477	53.8	0
519	477	53.9	0
519	477	54	0
519	477	54.1	0
519	478	54.2	0
519	478	54.3	0
521	480	54.4	0
523	480	54.5	0
523	480	54.6	0
527	483	54.7	0
527	483	54.8	0
539	485	54.9	1
536	486	55	0
531	486	55.1	0
514	483	55.2	0
494	475	55.3	0
406	507	55.4	0
334	533	55.5	0
302	581	55.6	0
144	699	55.7	0
133	716	55.8	0
103	740	55.9	0
100	738	56	0
98	734	56.1	0
98	734	56.2	0
112	734	56.3	1
112	734	56.4	1
109	734	56.5	0
109	734	56.6	0
109	734	56.7	0
109	734	56.8	0
109	734	56.9	0
109	734	57	0
115	734	57.1	0
116	734	57.2	0
129	734	57.3	1
130	734	57.4	1
130	731	57.5	0
130	731	57.6	0
130	731	57.7	0
130	730	57.8	0
130	717	57.9	0
141	693	58	0
150	686	58.1	0
164	676	58.2	0
238	666	58.3	0
564	748	58.4	0
604	748	58.5	0
632	748	58.6	0
748	748	58.7	0
878	748	58.8	0
888	748	58.9	0
908	748	59	0
944	748	59.1	0
962	748	59.2	0
1023	748	59.3	0
1023	748	59.4	0
1003	747	59.5	0
991	735	59.6	0
991	735	59.7	0
991	735	59.8	0
991	735	59.9	0
991	735	60	0
